Id,Name,Est_diameter_min,Est_diameter_max,Relative_velocity,Miss_distance,Orbiting_body,Sentry_object,Absolute_magnitude,Hazardous
3825654,(2018 ND4),0.025383703,0.056759685,42999.27284,4859424.188,Earth,False,25.1,0
3663745,(2014 EQ12),0.160160338,0.358129403,129240.8287,74672507.27,Earth,False,21.1,1
2387733,387733 (2003 GS),0.433066886,0.968366995,42878.58215,44855883.24,Earth,False,18.94,0
3406027,(2008 EZ84),0.015295194,0.034201093,24784.70453,25526454.62,Earth,False,26.2,0
3802458,(2018 GR2),0.08405334,0.187948982,81781.80669,70149541.81,Earth,False,22.5,0
2137158,137158 (1999 FB),0.695913044,1.556108872,113398.9308,65869694.95,Earth,False,17.91,0
3878570,(2019 TZ1),0.042126461,0.094197631,56004.4636,60484254.23,Earth,False,24.0,0
54222541,(2021 WG),0.004683332,0.01047225,29021.6476,54197191.1,Earth,False,28.77,0
2523781,523781 (2015 BV92),0.278326768,0.622357573,22757.20882,61101721.72,Earth,False,19.9,0
3718321,(2015 HZ116),0.035039264,0.078350176,75179.36704,54848353.47,Earth,False,24.4,0
3582511,(2011 UQ63),0.038419789,0.08590926,47865.37556,1652000.093,Earth,False,24.2,0
3601673,(2012 FT35),0.003841979,0.008590926,22709.53482,9985178.331,Earth,False,29.2,0
54017226,(2020 JR3),0.042126461,0.094197631,13215.11884,10627780.84,Earth,False,24.0,0
3835875,(2018 VC),0.014606796,0.03266179,62688.9507,65147379.46,Earth,False,26.3,0
3616350,(2012 VK5),0.029144391,0.065168838,26981.28389,13445192.52,Earth,False,24.8,0
54017251,(2020 KC5),0.008801465,0.019680675,32911.0284,369525.1394,Earth,False,27.4,0
3426791,(2008 RH1),0.080270317,0.179489885,61686.74339,66214552.24,Earth,False,22.6,0
3143090,(2002 VT94),0.305179233,0.682401509,55441.74207,64581812.86,Earth,False,19.7,0
2250680,250680 (2005 QC5),0.315177333,0.704757942,32636.60402,49354460.36,Earth,False,19.63,1
2226554,226554 (2003 WR21),0.334622375,0.748238376,28993.2541,56816670.48,Earth,False,19.5,1
3404763,(2008 ER),0.146067964,0.326617897,45783.85015,32762061.48,Earth,False,21.3,0
3780633,(2017 PK25),0.023150212,0.051765448,53443.44878,67344994.32,Earth,False,25.3,0
3776123,(2017 MW7),0.160160338,0.358129403,49509.85477,54338556.95,Earth,False,21.1,0
54054322,(2020 RQ6),0.008405334,0.018794898,25794.34807,57979639.98,Earth,False,27.5,0
3555768,(2011 BF24),0.016016034,0.03581294,50976.90631,30777083.86,Earth,False,26.1,0
54239889,(2022 BX1),0.123752784,0.276719637,70602.59436,46723235.44,Earth,False,21.66,1
3873311,(2019 SO10),0.139493823,0.311917671,22593.29531,52991771.17,Earth,False,21.4,0
54159398,(2021 LA6),0.018991312,0.042465865,66710.08214,61000814.73,Earth,False,25.73,0
54131737,(2021 FA),0.023257069,0.052004387,46812.07503,38210662.2,Earth,False,25.29,0
3117435,(2002 EV11),0.2658,0.594346868,89386.15819,42976478.16,Earth,False,20.0,1
54145581,(2021 JP8),0.055278338,0.123606121,45155.16157,40126970.87,Earth,False,23.41,0
54123274,(2021 DE1),0.008405334,0.018794898,14049.40207,27802261.82,Earth,False,27.5,0
54090618,(2020 WG1),0.105816886,0.23661375,56920.79475,58355256.61,Earth,False,22.0,0
3157021,(2003 ME1),0.050647146,0.113250461,71427.75718,39506403.18,Earth,False,23.6,0
3799717,(2018 DE1),0.021113245,0.04721065,25776.73521,17849195.27,Earth,False,25.5,0
3338368,(2006 QQ23),0.2658,0.594346868,50550.33802,61008326.1,Earth,False,20.0,1
2488698,488698 (2003 XV10),0.315177333,0.704757942,121326.0022,55984497.17,Earth,False,19.63,0
54016994,(2020 JH1),0.027832677,0.062235757,42640.91522,35516051.69,Earth,False,24.9,0
3616697,(2012 VN6),0.133215567,0.297879063,51180.27199,38351709.93,Earth,False,21.5,0
54211781,(2021 UQ),0.042516252,0.095069231,43357.83777,58792998.52,Earth,False,23.98,0
3802396,(2018 GJ),0.055533491,0.124176661,71125.84677,64491689.31,Earth,False,23.4,0
3647027,(2013 RE6),0.139493823,0.311917671,27190.62573,22638403.26,Earth,False,21.4,0
3275673,(2005 GY8),0.110803882,0.247765013,117884.9039,67811091.32,Earth,False,21.9,1
3433759,(2008 UO90),0.206326484,0.461360043,8168.606937,74188679.87,Earth,False,20.55,0
3761033,(2016 TZ56),0.363542322,0.812905344,106081.2078,56261787.04,Earth,False,19.32,0
3611405,(2012 TU231),0.015295194,0.034201093,36593.84453,1329042.302,Earth,False,26.2,0
3050517,(2000 TU28),0.160160338,0.358129403,51898.05946,35967406.09,Earth,False,21.1,1
3471589,(2009 UG),0.058150704,0.130028927,58164.72752,34522513.33,Earth,False,23.3,0
54054318,(2020 RM6),0.027832677,0.062235757,27731.98914,4974002.094,Earth,False,24.9,0
3762440,(2016 UW80),0.043909145,0.098183832,27003.451,37910441.17,Earth,False,23.91,0
3838249,(2019 CJ4),0.02082356,0.046562896,37693.03554,2852569.944,Earth,False,25.53,0
3670290,(2014 HJ184),0.131387781,0.293792009,58769.8949,49356814.58,Earth,False,21.53,0
3672459,(2014 KG39),0.02658,0.059434687,56594.09388,62068372.22,Earth,False,25.0,0
3799305,(2018 CT2),0.139493823,0.311917671,59382.74176,44460458.23,Earth,False,21.4,0
3774433,(2017 JB),0.053034072,0.118587791,14478.23737,24102569.04,Earth,False,23.5,0
2480883,480883 (2001 YE4),0.174805453,0.390876876,45285.84436,5049126.838,Earth,False,20.91,1
3763427,(2016 VV2),0.029144391,0.065168838,30034.12843,5778478.224,Earth,False,24.8,0
3840703,(2019 FB1),0.007456843,0.016674007,71493.84636,60286656.27,Earth,False,27.76,0
3759669,(2016 SC),0.008027032,0.017948989,19252.93593,1185601.073,Earth,False,27.6,0
3102714,(2001 YR3),0.077473821,0.173236731,50420.10624,15011791.44,Earth,False,22.677,0
3752432,(2016 HE3),0.036690614,0.082042707,69757.90447,50325973.67,Earth,False,24.3,0
3580665,(2011 SE191),0.02658,0.059434687,51568.30125,2939606.643,Earth,False,25.0,0
2388945,388945 (2008 TZ3),0.217047594,0.485333175,64879.24157,50190952.21,Earth,False,20.44,1
2152671,152671 (1998 HL3),0.239086457,0.534613571,29029.7318,32522490.8,Earth,False,20.23,1
3726424,(2015 QE),0.060891262,0.136157002,107814.4998,58018508.67,Earth,False,23.2,0
3264188,(2004 YC),0.020162992,0.045085821,64962.80893,41838480.76,Earth,False,25.6,0
3274305,(2005 EZ169),0.023150212,0.051765448,10623.16288,6980367.527,Earth,False,25.3,0
3838097,(2019 CU),0.038419789,0.08590926,34837.2441,10503982.64,Earth,False,24.2,0
3561025,(2011 GA3),0.023150212,0.051765448,51102.27515,46541900.26,Earth,False,25.3,0
2326290,326290 Akhenaten (1998 HE3),0.11982708,0.267941497,40109.22441,59844883.36,Earth,False,21.73,1
54235433,(2022 AM),0.006145468,0.013741685,34393.83145,41567470.63,Earth,False,28.18,0
3776279,(2017 MT8),0.060891262,0.136157002,52499.68013,67984291.95,Earth,False,23.2,0
3566465,(2011 KG4),0.066765941,0.149293183,54589.99092,59134225.68,Earth,False,23.0,0
3780765,(2017 QB2),0.035039264,0.078350176,19776.1567,14167944.53,Earth,False,24.4,0
3772993,(2017 FY101),0.009650615,0.021579431,47646.86229,54347807.72,Earth,False,27.2,0
3666412,(2014 FP),0.088014652,0.196806745,28742.66456,46520353.04,Earth,False,22.4,0
3802002,(2018 FU1),0.011602591,0.025944182,17484.00205,35000612.62,Earth,False,26.8,0
3608620,(2012 RJ15),0.050647146,0.113250461,48295.44291,21739071.61,Earth,False,23.6,0
3745994,(2016 EP84),0.008801465,0.019680675,7857.433265,27442192.0,Earth,False,27.4,0
3797752,(2018 BU1),0.031956189,0.07145621,58390.71194,24813334.75,Earth,False,24.6,0
3715497,(2015 GR),0.073207399,0.163696721,49619.57598,16848196.41,Earth,False,22.8,0
54228536,(2021 WX6),0.160160338,0.358129403,36951.3589,57463351.81,Earth,False,21.1,0
3831071,(2018 SG3),0.010581689,0.023661375,51100.37409,47146730.03,Earth,False,27.0,0
3790129,(2017 XD),0.876102615,1.959025002,167365.7455,73585638.68,Earth,False,17.41,0
2443104,443104 (2013 XK22),0.036690614,0.082042707,44928.43125,30865831.96,Earth,False,24.3,0
3719730,(2015 KB57),0.092162655,0.206081961,65575.66281,35144554.74,Earth,False,22.3,0
3358223,(2006 VY2),0.076657557,0.171411509,61344.90074,67888127.46,Earth,False,22.7,0
3102729,(2002 AZ1),0.139493823,0.311917671,72124.72042,8429362.084,Earth,False,21.4,1
2528650,528650 (2008 WX32),0.366906138,0.820427065,66628.08268,24610275.58,Earth,False,19.3,0
3167348,(2003 WU21),0.110803882,0.247765013,70764.76604,12112974.03,Earth,False,21.9,0
2054509,54509 YORP (2000 PH5),0.076657557,0.171411509,25684.34365,1797792.762,Earth,False,22.7,0
3719319,(2015 KM18),0.035039264,0.078350176,36350.75233,8752902.469,Earth,False,24.4,0
3179348,(2004 GD),0.048367649,0.108153351,36655.97178,42936738.29,Earth,False,23.7,0
3736004,(2015 XB128),0.022108281,0.049435619,52137.31907,55212189.78,Earth,False,25.4,0
54226409,(2021 XJ1),0.023908646,0.053461357,58823.57591,11094881.67,Earth,False,25.23,0
3555654,(2011 BY10),0.010105434,0.022596438,53447.98962,34564911.98,Earth,False,27.1,0
3304563,(2005 WP3),0.027832677,0.062235757,25903.33827,5321180.693,Earth,False,24.9,0
3746212,(2016 EB85),0.110803882,0.247765013,34620.99602,66191938.12,Earth,False,21.9,0
3387534,(2007 TH3),0.030517923,0.068240151,18428.22546,30786456.08,Earth,False,24.7,0
3042555,(2000 LG6),0.004212646,0.009419763,52850.53905,63852027.93,Earth,False,29.0,0
3384185,(2007 RT12),0.04411182,0.098637028,19334.28154,23581420.3,Earth,False,23.9,0
2481965,481965 (2009 EB1),0.193443872,0.432553648,34717.67817,41072976.53,Earth,False,20.69,0
3599600,(2012 DY13),0.00732074,0.016369672,80095.56456,26351262.05,Earth,False,27.8,0
3831717,(2018 TD4),0.105816886,0.23661375,19669.26273,68281615.79,Earth,False,22.0,0
3092227,(1999 LW1),0.231502122,0.517654482,58913.38466,61190946.56,Earth,False,20.3,0
54143421,(2021 JG1),0.029686225,0.066380417,64210.38494,44010597.55,Earth,False,24.76,0
3797491,(2018 AD4),0.069912523,0.156329154,43254.42035,44138789.57,Earth,False,22.9,0
54137136,(2021 GZ8),0.088014652,0.196806745,42214.77199,61135455.33,Earth,False,22.4,0
2017274,17274 (2000 LC16),1.123453177,2.512117673,19420.02617,29070550.5,Earth,False,16.87,0
3989190,(2020 BL8),0.019255508,0.043056624,8066.30624,40573749.64,Earth,False,25.7,0
54138303,(2021 GT16),0.008801465,0.019680675,30118.70045,1812912.304,Earth,False,27.4,0
2468684,468684 (2009 QY33),0.309424699,0.69189466,47599.13675,34065399.64,Earth,False,19.67,0
54159402,(2021 LE6),0.091317703,0.204192591,55518.86526,61519740.88,Earth,False,22.32,0
54051037,(2020 PK2),0.133215567,0.297879063,5107.804355,51597843.78,Earth,False,21.5,0
54209491,(2021 TR15),0.033003118,0.073797216,25138.81884,4555860.295,Earth,False,24.53,0
3263662,(2004 XJ50),0.366906138,0.820427065,52207.53262,48495190.03,Earth,False,19.3,0
3297388,(2005 VN),0.069912523,0.156329154,49812.62582,11293663.55,Earth,False,22.9,0
3774728,(2017 KZ4),0.192555078,0.430566244,72456.88938,54903487.17,Earth,False,20.7,1
3409645,(2008 HZ1),0.384197891,0.859092601,86927.67495,60515907.45,Earth,False,19.2,0
3735999,(2015 XL55),0.038419789,0.08590926,15635.02613,52529531.46,Earth,False,24.2,0
54136183,(2021 GM5),0.041357567,0.09247833,33937.88752,9760655.715,Earth,False,24.04,0
54051582,(2020 PF7),0.483676488,1.081533507,86785.64472,55800975.91,Earth,False,18.7,0
3838194,(2019 CX2),0.447254765,1.000092059,88258.93846,72020764.71,Earth,False,18.87,0
3739082,(2015 YT10),0.2658,0.594346868,113976.4831,41381903.75,Earth,False,20.0,0
3566699,(2011 KY15),0.040230458,0.089958039,106428.1199,73723970.53,Earth,False,24.1,0
54134547,(2021 GT),0.014809997,0.033116161,95820.97399,71364447.41,Earth,False,26.27,0
3879287,(2019 UJ2),0.345585074,0.772751717,55422.131,66921069.1,Earth,False,19.43,0
3412894,(2008 KE6),0.186446818,0.41690776,77484.49835,42032834.59,Earth,False,20.77,1
3893723,(2019 WS4),0.033462237,0.074823838,23760.31616,62791994.7,Earth,False,24.5,0
54272763,(2022 GJ4),0.014340192,0.032065645,111430.7789,74381461.19,Earth,False,26.34,0
3644087,(2013 MR),0.121494041,0.271668934,48290.96764,26296149.4,Earth,False,21.7,0
3092265,(2000 LK),0.58150704,1.30028927,184152.0614,65401272.61,Earth,False,18.3,0
54146675,(2021 KR),0.008176265,0.018282685,31484.98313,4529917.272,Earth,False,27.56,0
54068390,(2020 TQ6),0.031956189,0.07145621,55375.84464,5116969.323,Earth,False,24.6,0
3726596,(2015 QR3),0.019255508,0.043056624,25207.59609,5114324.762,Earth,False,25.7,0
54248451,(2022 DV1),0.027324673,0.061099827,91410.66199,73193156.92,Earth,False,24.94,0
3445668,(2009 CC3),0.413575665,0.924783301,34358.46575,13949363.39,Earth,False,19.04,1
2159467,159467 (2000 QK25),0.57089334,1.276556316,10953.66709,71330362.93,Earth,False,18.34,0
3735182,(2015 VP142),0.063760979,0.142573883,50777.58838,56138483.48,Earth,False,23.1,0
3751726,(2016 GV216),0.058150704,0.130028927,22086.95932,30266687.58,Earth,False,23.3,0
3689348,(2014 SY141),0.073207399,0.163696721,70661.30455,27620551.05,Earth,False,22.8,0
3720356,(2015 KV121),0.080270317,0.179489885,90781.45713,42794848.21,Earth,False,22.6,0
3478007,(2009 WB11),0.022108281,0.049435619,35958.06683,2102973.0,Earth,False,25.4,0
54252593,(2022 EW3),0.019978137,0.044672471,72474.42936,32466779.48,Earth,False,25.62,0
3719195,(2015 JQ1),0.231502122,0.517654482,48013.47424,51710911.54,Earth,False,20.3,0
3755342,(2016 ND33),0.092162655,0.206081961,11110.94749,38748513.42,Earth,False,22.3,0
2584604,584604 (2017 OD20),0.078082728,0.174598287,6857.395478,53962504.49,Earth,False,22.66,0
3836310,(2018 WW1),0.02658,0.059434687,36212.01646,9423709.79,Earth,False,25.0,0
3373980,(2007 HA),0.231502122,0.517654482,59517.11624,72519615.61,Earth,False,20.3,1
54100576,(2020 XM6),0.018388867,0.041118757,12367.31916,12082790.13,Earth,False,25.8,0
3837672,(2019 AC5),0.048367649,0.108153351,52676.14111,57379364.45,Earth,False,23.7,0
2208115,208115 (2000 CT101),0.192555078,0.430566244,45195.70983,46415723.41,Earth,False,20.7,1
3742047,(2016 CS30),0.069912523,0.156329154,53845.08738,35392408.1,Earth,False,22.9,0
54248570,(2022 DP3),0.029823251,0.066686816,59706.63758,45956172.39,Earth,False,24.75,0
3434371,(2008 UY91),0.039953514,0.089338772,94874.01717,20127118.31,Earth,False,24.115,0
2537686,537686 (2015 SA17),0.4411182,0.986370281,78658.70712,36410688.81,Earth,False,18.9,0
3739393,(2016 AC65),0.116025908,0.259441818,101278.2052,18724881.38,Earth,False,21.8,1
54203008,(2021 SB5),0.170826395,0.381979432,57634.5612,57657299.78,Earth,False,20.96,0
3648769,(2013 TK4),0.042126461,0.094197631,43385.84748,24237444.88,Earth,False,24.0,0
3619726,(2012 XF55),0.073207399,0.163696721,25465.09145,69555600.27,Earth,False,22.8,0
3732677,(2015 UM52),0.00732074,0.016369672,23476.50987,6024101.859,Earth,False,27.8,0
3447916,(2009 DB1),0.063760979,0.142573883,48331.12722,6141071.372,Earth,False,23.1,0
3747358,(2016 EN158),0.131994239,0.295148091,73007.5972,18733968.41,Earth,False,21.52,0
3313180,(2006 BC),0.375452479,0.839537266,91343.42086,35988937.43,Earth,False,19.25,0
54130499,(2021 EZ1),0.00581507,0.013002893,71459.14709,32995924.67,Earth,False,28.3,0
54106579,(2021 BR2),0.001780553,0.003981438,70453.02615,61492137.25,Earth,False,30.87,0
2286080,286080 (2001 TX1),0.157237082,0.351592805,42182.52503,74657906.29,Earth,False,21.14,1
3392305,(2007 VG3),0.031956189,0.07145621,39598.34879,3123399.444,Earth,False,24.6,0
3991699,(2020 DX1),0.013321557,0.029787906,39484.09176,28339563.3,Earth,False,26.5,0
3745113,(2016 EL27),0.016016034,0.03581294,48952.02761,51456646.1,Earth,False,26.1,0
3092114,(1993 DA),0.013949382,0.031191767,29039.889,25513924.76,Earth,False,26.4,0
54226108,(2021 XK),0.041167546,0.092053431,67974.50316,55064654.19,Earth,False,24.05,0
3843480,(2019 PM),0.053034072,0.118587791,45825.67344,3032667.049,Earth,False,23.5,0
3184151,(2004 MD),0.242412481,0.542050786,44357.59748,3241033.799,Earth,False,20.2,1
2527715,527715 (2007 YQ56),0.278326768,0.622357573,64831.42769,18344535.48,Earth,False,19.9,1
3293961,(2005 TC51),0.009216266,0.020608196,47028.33395,19879547.69,Earth,False,27.3,0
3724646,(2015 OO35),0.033462237,0.074823838,26546.28818,7108509.128,Earth,False,24.5,0
3619461,(2012 XL16),0.021113245,0.04721065,23953.85983,31170090.91,Earth,False,25.5,0
3842621,(2019 KH3),0.201629919,0.450858206,83138.24329,62697620.16,Earth,False,20.6,0
3733138,(2015 VK1),0.012721988,0.02844723,38073.48319,52432345.67,Earth,False,26.6,0
2515742,515742 (2015 CU),0.183888672,0.411187571,84004.32182,62373440.29,Earth,False,20.8,0
3249531,(2004 PR92),0.025383703,0.056759685,41399.78048,4546623.524,Earth,False,25.1,0
3633054,(2013 FD8),0.019255508,0.043056624,33919.59815,45464043.02,Earth,False,25.7,0
54139092,(2021 HA2),0.010152079,0.022700738,29973.63029,49903685.92,Earth,False,27.09,0
2467917,467917 (2011 OP24),0.278326768,0.622357573,92251.39519,52404675.61,Earth,False,19.9,0
3830869,(2018 SR1),0.08405334,0.187948982,50808.20181,6529752.833,Earth,False,22.5,0
54017142,(2020 JL3),0.116025908,0.259441818,123649.462,61035437.9,Earth,False,21.8,0
3459175,(2009 HK73),0.014606796,0.03266179,20745.17978,56191901.56,Earth,False,26.3,0
3755345,(2016 NG33),0.133215567,0.297879063,61398.01779,38162817.95,Earth,False,21.5,1
3840727,(2019 FQ1),0.009650615,0.021579431,61723.96117,47223558.43,Earth,False,27.2,0
3766054,(2016 YH),0.021113245,0.04721065,64511.9216,35783861.16,Earth,False,25.5,0
54175298,(2021 OC1),0.011029479,0.024662664,49857.53272,27811524.82,Earth,False,26.91,0
3276686,(2005 GZ128),0.018825867,0.042095917,56466.27153,57075516.62,Earth,False,25.749,0
3371143,(2007 EO88),0.013949382,0.031191767,64136.3119,35269140.81,Earth,False,26.4,0
2101955,101955 Bennu (1999 RQ36),0.241298697,0.539560289,23249.21305,48426089.52,Earth,False,20.21,1
54225713,(2021 WD5),0.074568426,0.16674007,33300.21925,33888596.14,Earth,False,22.76,0
3837977,(2019 BN1),0.152951935,0.342010925,107689.4828,57007039.28,Earth,False,21.2,0
3951325,(2019 XV3),0.185590173,0.414992243,15611.69864,61430134.36,Earth,False,20.78,0
2410088,410088 (2007 EJ),0.595052079,1.330576898,38351.39615,9219830.811,Earth,False,18.25,0
3395983,(2007 WT4),0.08405334,0.187948982,13570.46944,46539764.56,Earth,False,22.5,0
3703013,(2014 YW14),0.008027032,0.017948989,44787.9274,25884876.29,Earth,False,27.6,0
3827321,(2018 RD2),0.010198939,0.02280552,55195.31695,46590769.73,Earth,False,27.08,0
2418849,418849 (2008 WM64),0.21406959,0.478674154,62319.49111,21678377.97,Earth,False,20.47,1
54016768,(2020 HV6),0.127219879,0.284472297,47498.48877,54047210.5,Earth,False,21.6,0
3843594,(2019 QC1),0.211132445,0.472106499,50494.14753,48208862.87,Earth,False,20.5,0
3989395,(2020 BN15),0.024241248,0.054205079,24412.23332,11660169.7,Earth,False,25.2,0
3826796,(2018 PU21),0.08405334,0.187948982,30206.99076,53637881.63,Earth,False,22.5,0
3710020,(2015 CQ12),0.080270317,0.179489885,81040.31887,55133992.68,Earth,False,22.6,0
3781414,(2017 RX2),0.013018321,0.029109851,91058.69953,55094596.9,Earth,False,26.55,0
3150778,(2003 EC50),0.069912523,0.156329154,42805.30558,4663939.101,Earth,False,22.9,0
3742874,(2016 CG137),0.038419789,0.08590926,78329.31862,58571928.84,Earth,False,24.2,0
3801994,(2018 FH1),0.012721988,0.02844723,38411.18413,31255983.91,Earth,False,26.6,0
54016811,(2020 HA8),0.092162655,0.206081961,48776.42139,31863316.48,Earth,False,22.3,0
3716631,(2015 HN9),0.080270317,0.179489885,29586.9988,25137813.89,Earth,False,22.6,0
3767037,(2017 BD29),0.121494041,0.271668934,26026.0811,38605588.49,Earth,False,21.7,1
54017648,(2020 ME3),0.017561232,0.039268108,5331.832818,53958817.35,Earth,False,25.9,0
2392476,392476 (2011 GD3),0.40230458,0.899580388,122336.2392,69784193.83,Earth,False,19.1,0
54017290,(2020 KP6),0.029144391,0.065168838,38725.79553,1381784.034,Earth,False,24.8,0
2369984,369984 (1998 QR52),0.46190746,1.032856481,46803.09974,32168760.44,Earth,False,18.8,0
3661368,(2014 CY4),0.227276732,0.508206223,91297.37141,18489212.37,Earth,False,20.34,1
54264236,(2022 FB1),0.015651464,0.034997738,45382.61375,2928134.117,Earth,False,26.15,0
3841529,(2019 HO),0.042320908,0.094632427,30046.13213,14368443.24,Earth,False,23.99,0
3445079,(2009 BO58),0.112345318,0.251211767,55374.90953,62832148.85,Earth,False,21.87,0
54051098,(2020 PX4),0.146067964,0.326617897,8725.516463,49690555.52,Earth,False,21.3,0
54177364,(2021 PG),0.058688766,0.13123207,61881.47652,57204402.61,Earth,False,23.28,0
2477162,477162 (2009 ES),0.191670368,0.428587972,56506.7755,70152480.11,Earth,False,20.71,1
2207945,207945 (1991 JW),0.366906138,0.820427065,65378.11259,69409516.69,Earth,False,19.3,1
3879278,(2019 UY1),0.04411182,0.098637028,44103.5988,52981088.74,Earth,False,23.9,0
3440395,(2008 WS62),0.025383703,0.056759685,27055.01092,67667725.4,Earth,False,25.1,0
2433953,433953 (1997 XR2),0.192555078,0.430566244,23570.73684,49295366.58,Earth,False,20.7,1
54246199,(2022 CK4),0.003986162,0.00891333,24017.25807,1329285.713,Earth,False,29.12,0
54087765,(2020 VY3),0.096506147,0.215794305,57706.06494,48969160.16,Earth,False,22.2,0
3797856,(2018 BG3),0.04411182,0.098637028,92198.1495,63551603.7,Earth,False,23.9,0
54087855,(2020 VU5),0.008801465,0.019680675,32839.87089,48391744.5,Earth,False,27.4,0
3409434,(2008 GD110),0.033462237,0.074823838,46378.4628,22481782.77,Earth,False,24.5,0
3749065,(2016 GT2),0.020162992,0.045085821,61098.18903,59860471.07,Earth,False,25.6,0
2164207,164207 (2004 GU9),0.150853356,0.337318359,25631.03327,30841706.49,Earth,False,21.23,1
3655399,(2013 YT2),0.060891262,0.136157002,19769.90929,48196380.14,Earth,False,23.2,0
3605335,(2012 KF47),0.159424468,0.356483948,26266.01837,40743167.71,Earth,False,21.11,0
54051244,(2020 QS1),0.04411182,0.098637028,38289.15741,41744078.19,Earth,False,23.9,0
3892163,(2019 UM13),0.012149404,0.027166893,21338.18288,4422049.623,Earth,False,26.7,0
3733271,(2015 VH2),0.008801465,0.019680675,55550.21632,64727702.3,Earth,False,27.4,0
3666926,(2014 GH1),0.101054342,0.225964377,2345.716056,43833721.63,Earth,False,22.1,0
3764799,(2016 WM7),0.016770846,0.037500752,47316.4717,42122706.28,Earth,False,26.0,0
54099345,(2020 XQ2),0.076657557,0.171411509,88044.45581,5382680.317,Earth,False,22.7,0
3698550,(2014 HY198),0.003051792,0.006824015,49546.02066,38357706.2,Earth,False,29.7,0
54000953,(2020 CD3),0.001192765,0.002667104,6794.601822,200330.5169,Earth,False,31.74,0
3838875,(2019 EF),0.012093583,0.027042073,62919.3959,1388250.461,Earth,False,26.71,0
54246616,(2022 CK6),0.012839703,0.028710449,29383.87216,35202915.63,Earth,False,26.58,0
3767259,(2017 BP32),0.055533491,0.124176661,53579.18967,35576772.35,Earth,False,23.4,0
3831739,(2018 TC5),0.015295194,0.034201093,41932.65629,54866783.03,Earth,False,26.2,0
3645263,(2013 PV6),0.384197891,0.859092601,19254.03057,45766906.67,Earth,False,19.2,0
3843556,(2019 PC3),0.160160338,0.358129403,33045.09582,74685411.85,Earth,False,21.1,0
54206538,(2021 TA8),0.150160248,0.335768522,77600.97815,50928195.43,Earth,False,21.24,1
3621023,(2012 XO134),0.042126461,0.094197631,28660.78534,34860282.52,Earth,False,24.0,0
3667484,(2014 GG49),0.019255508,0.043056624,54843.95105,20843446.36,Earth,False,25.7,0
3879543,(2019 UF5),0.020162992,0.045085821,27669.01773,31366348.18,Earth,False,25.6,0
54192213,(2021 RD2),0.062309602,0.139328506,94343.32283,18392465.02,Earth,False,23.15,0
3703314,(2015 AH),0.12839703,0.287104486,65771.19638,45936986.39,Earth,False,21.58,1
3422251,(2008 OX8),0.127219879,0.284472297,15001.13574,44676064.09,Earth,False,21.6,0
3623523,(2013 AM20),0.053034072,0.118587791,10547.37782,53802946.8,Earth,False,23.5,0
3645310,(2013 PF10),0.242412481,0.542050786,93427.27724,69203285.32,Earth,False,20.2,0
2524459,524459 (2002 GA),0.231502122,0.517654482,46441.82701,19763769.59,Earth,False,20.3,0
3756793,(2016 PT),0.201629919,0.450858206,62154.35883,37045554.44,Earth,False,20.6,0
3410534,(2008 JP24),0.012149404,0.027166893,24651.13772,1100916.322,Earth,False,26.7,0
2279744,279744 (1998 KM3),0.305179233,0.682401509,55657.90745,13870328.83,Earth,False,19.7,1
54153125,(2021 LL),0.027961147,0.062523025,26391.13808,26215136.83,Earth,False,24.89,0
3653534,(2013 VM5),0.019255508,0.043056624,47480.88542,3468632.298,Earth,False,25.7,0
3648879,(2013 TJ6),0.024241248,0.054205079,51925.74759,6724957.438,Earth,False,25.2,0
3836084,(2018 VG3),0.176422908,0.394493615,64989.24282,63626716.94,Earth,False,20.89,1
3562320,(2011 GK44),0.020162992,0.045085821,35026.70251,42320628.26,Earth,False,25.6,0
3819574,(2018 HG2),0.037372743,0.083567994,70690.62014,46593469.46,Earth,False,24.26,0
54104844,(2021 AM2),0.010105434,0.022596438,16526.20256,547290.8522,Earth,False,27.1,0
2007822,7822 (1991 CS),0.917392059,2.051351006,74857.92567,69439769.61,Earth,False,17.31,1
2530974,530974 (2012 BN11),0.18817199,0.42076536,27394.75562,15014034.87,Earth,False,20.75,1
3338369,(2006 QS23),0.253837029,0.567596853,68733.20642,18153520.14,Earth,False,20.1,0
3653255,(2013 UN5),0.060891262,0.136157002,34703.19217,30362026.95,Earth,False,23.2,0
3775096,(2017 KT31),0.042126461,0.094197631,69548.75109,42052286.26,Earth,False,24.0,0
3788080,(2017 UN7),0.019255508,0.043056624,13440.81101,45776328.78,Earth,False,25.7,0
3831614,(2018 TM3),0.003051792,0.006824015,20342.22367,7953708.88,Earth,False,29.7,0
3478352,(2009 WR52),0.00581507,0.013002893,53138.14869,47768985.8,Earth,False,28.3,0
3568320,(2011 MV),0.139493823,0.311917671,86457.78886,48512073.63,Earth,False,21.4,0
3905996,(2019 XG1),0.385971268,0.863057993,16806.07637,32211731.19,Earth,False,19.19,0
2234145,234145 (2000 EW70),0.140137697,0.313357417,43019.37653,51740539.48,Earth,False,21.39,1
3735195,(2015 VV142),0.011080388,0.024776501,30205.806,5866553.625,Earth,False,26.9,0
54123261,(2021 DR),0.007388478,0.016521139,62076.95623,65851638.45,Earth,False,27.78,0
2459200,459200 (2012 DK61),0.167708462,0.375007522,15131.37278,43772326.38,Earth,False,21.0,0
